"CT0_1"	"CT0_3"	"CT0_4"	"CT12_1"	"CT12_2"	"CT12_4"	"CT16_1"	"CT16_2"	"CT16_4"	"CT20_2"	"CT20_3"	"CT20_4"	"CT4_1"	"CT4_3"	"CT4_4"	"CT8_1"	"CT8_2"	"CT8_3"
"Krt18"	8.4976510489673	8.39946692902047	8.49693327983343	8.35883898011285	8.97994179531758	8.92906250582054	8.79444985074833	9.35761511475966	8.94063899157062	9.30049885629201	9.14104362941463	9.48638303703347	9.04129375693991	9.24343226834522	8.46408493792918	7.42368262858455	9.24228830003704	9.10079335234976
"Dync1h1"	3.05461344010223	2.61615215311371	3.49797068069994	1.46624344231203	1.33971847546019	3.04967650939884	3.48259682439743	2.98237493582425	4.09503944772331	2.34124805493268	2.42438728814942	3.87792419195451	2.863430254809	2.84796978329025	3.08599350582896	2.27030213444755	2.85090632095671	2.68988642787625
"Safb"	6.40912238352512	6.67849703937437	6.15672500240665	6.45587632944873	6.32148089729592	6.74959552062785	6.58133858362342	6.49061234070888	6.81040532130037	6.44883881689784	6.16017959983283	6.01881476398515	6.57758309593324	6.08228979904219	6.23157565795146	6.42468583815219	5.49385506103242	6.16530974342108
"Fbn1"	-0.794806578062786	-3.33010182526265	4.34953360890917	-2.06545090686375	-5.87360787457201	-2.53436473370418	-5.28485209889067	0.573422039516643	1.96749257204636	-1.75133077227856	-5.03950780369487	-2.27576811333391	-1.18984533816294	-1.0508289384595	1.45644864930487	-6.29738599111193	-1.41983231175189	-1.27756250829927
"Nxf1"	7.56055483650176	8.09390172517682	7.73586658774664	7.66848253245821	7.98401127607094	7.77658494547619	7.90680175767552	7.65984392614001	7.69878076791521	7.90128053572645	8.17167268589736	7.70746235233717	7.7596589271022	7.8814377909153	7.64782483851554	7.43021481858421	8.41562339196327	7.77393966641188
"Rbm10"	6.99743338436545	7.11395726847872	6.19783662823387	7.23231103382646	7.28112342822189	6.50979456923724	6.70069852267692	6.81092627878182	6.53561882554666	7.24075030029361	6.95341430964404	6.56542538954086	7.11898497514141	7.09272312402258	6.69336164531046	7.20806517804436	6.55905035385426	6.80175435773175
"Rbm25"	7.73799539505159	8.0683288683904	7.0503669423693	7.90746074668555	7.96568957955422	7.5100287420289	7.73781361104151	7.78515668646207	7.45529303040196	8.06640615621518	7.97677408207743	7.60504723152039	7.72954270826533	7.78685506539171	7.20935681166882	7.36995405393618	7.41054949895545	7.6713316084473
"Smarcc2"	5.66573991692492	4.46165206769406	4.61988059279317	4.7406494726428	4.38538417935733	5.12863636906911	4.36118097778102	4.4365907167407	4.91838525530317	4.38719821132691	3.52424945000704	4.67701886480556	4.75608723491501	3.86265948319415	4.90885527094135	5.9014624990771	4.7426221610273	4.15006079598499
"Lemd3"	5.71547009564709	6.65340444445443	6.61804186563003	6.22882801214857	6.54497387858733	6.4208424948399	6.52507581429034	6.36029353472672	6.36252126265892	6.06851511213421	6.45787418328781	6.06117315736396	6.31158391822322	6.38995047110584	6.32432606950396	5.95798477974182	6.78282447837916	6.43022295093673
"Pbrm1"	5.35299655850581	4.57478411061101	4.73728598520876	4.23944207595351	4.24942772780031	4.73992261286968	4.66860737336588	4.56272484191576	5.05911149860776	4.08393216761977	3.82246878110769	4.43950000434738	4.5956171744416	3.69974691988447	4.68575712663871	5.63891292343484	4.71748667455382	3.91017845430636
"Nop56"	10.1173344577665	9.75541501072516	10.0938354175866	10.2313411797489	9.9478211471838	9.73128155323929	10.0064480923193	10.2152817970291	10.0526074337321	10.0696549319437	9.84196148331929	9.52756213071234	9.83702759793844	9.64427344332742	9.76490069549451	10.2160688652519	9.52805490643578	9.91215723780243
"Ddx18"	6.78583070506939	6.91554948516348	6.88204691084706	6.6452194491656	6.8033627742426	6.61018473078551	7.0508076282668	6.90264750435606	6.88679924860348	6.88809359619473	6.86227135640274	6.41576232353814	6.59790901606693	6.72436667119453	6.52062923199766	6.70196547423908	6.92262811061762	6.97383241938815
"Myh11"	-4.0871031395046	-1.35637787210722	5.08913009461894	-1.76060277955638	0.109468408323977	-2.66492096850365	-6.35796718091208	-4.67877279719447	-6.54045174445418	-2.10377414824308	-1.4732830722436	-5.71904846686621	-1.83008338501026	-3.79072183637712	-3.27773172684171	-6.45393997257134	-0.191199493829842	-3.92302821269504
"Canx"	7.61385083333322	8.331821283112	8.30553853675772	7.87265308733996	8.03926984905691	8.17462158457054	8.41715252988167	8.29057174929774	8.38922792705906	8.14208333446648	8.39254753784098	8.31153287298365	7.92768187272472	8.09379686628104	7.91436607196014	7.52065805155408	8.44393283002922	8.12463016384267
"Nop14"	6.24158853853436	6.32769205146743	6.54091462925821	6.2348544539278	6.34916005426189	6.21867670311698	6.23769214149732	6.38196377122076	6.57206460538193	6.63344519890125	6.46536547891607	6.28624806008315	6.47497850512853	6.30413786630426	6.35366780461838	6.58649841767495	6.58195934508963	6.50684859233337
"Ddx17"	7.39423050031905	7.66323874344378	7.17326156352287	7.69418803068283	7.84903767249531	7.22950574021069	6.88228621748754	7.44161820612954	7.34133806593893	7.73097085029281	7.50461241133561	7.24944004340524	7.61639202247927	7.78026505975067	7.2131366128395	8.05672767607237	7.05240603883116	7.73675472128203
"Cpsf1"	6.89207678953188	6.32937210623425	5.75440507862713	6.60969240615598	6.60397608253938	6.2383218519161	6.25657820038963	6.42285068888365	6.29713476217487	6.65762930679279	6.02827019059944	6.32793227873647	6.47390042670768	6.24335174590255	6.35818554753606	7.3150491884806	5.65644907229625	6.21058919296502
"Cps1"	5.0196753563526	5.36181337599728	6.23689102621665	5.3976271008319	4.79300080268698	5.68084156686368	5.17835861056106	5.32047352943091	5.64555522228582	5.39701369348331	5.97209060676532	6.01246257115662	5.30992910892105	5.95010536747838	5.5025316069001	4.65975562895322	5.40755944673826	5.76931221309235
"Eftud2"	8.55422744832368	8.44937781602487	7.44225289116929	8.52736877399049	8.79925863781219	7.65299714232003	8.27355049470355	8.53049940242995	7.69665217823401	8.53517208004813	8.18235494959876	7.64568973811643	8.64512699827771	8.51017178581412	7.89467132145244	8.98200852846525	8.06597187128914	8.26958464475819
"Srrt"	7.47585989048936	6.99472066839172	6.56997630075734	7.63272594571832	7.52647544960697	7.02358074181972	6.83891656841091	7.27631776470503	6.98430471462497	7.8411345922931	7.13994843970343	7.00689400228408	7.3177735234574	7.16737934462045	7.05283984202915	7.68322321455994	6.29135209595153	7.15120633090385
"Tcerg1"	6.60949360203037	6.73582522576156	5.67930032543158	6.82629752814035	6.95120601553439	5.96454585844962	6.14846393123709	6.40528405216151	5.89959774141045	6.79064892807972	6.46724683383545	5.52903196775732	6.60950112924257	6.30022825620603	5.85869314681588	6.97121357201249	5.95910284297916	6.42517398186232
"Pds5b"	5.59353122721778	5.32915062816033	4.82554267390586	5.21349888186198	5.48668922223004	5.27835596260942	4.97471210536696	4.81575014068542	5.12512848020134	5.10298542911816	5.05791047761116	4.98735265165377	5.23205737892836	5.14761444479886	4.71022798552029	5.33733432894027	5.53845112815302	5.36694048042948
"Rrp12"	5.87299794048753	6.40325347861335	6.49773532929112	6.22377546772432	6.03236374149673	6.05858477354156	6.11996556773056	6.29105626645585	6.24742154841615	6.56455055003918	6.57811881550746	6.36294081284105	6.32095330407734	6.2685624796072	6.13560392535128	5.97140648977014	6.24203446291037	6.31391933077771
"Itpr1"	2.40083046091546	2.52177953881974	3.16266735500205	2.3387148606745	2.85842180098765	3.2344292975783	2.90668617410422	2.74568780637064	2.89990691984819	2.49296350296245	3.15585324175065	2.98274067016196	3.71115013432662	3.01843214141701	3.01861646624016	0.849067718041116	3.18033393564474	3.00579115000648
"Ints1"	6.27964480732722	5.29118114446743	5.14301957103979	5.62988318137894	5.69234011237	5.80113108527069	5.51583445736495	5.53031235740175	5.70565733120814	5.73020657154974	4.99301342885619	5.60588636997967	5.60691290098721	5.07858818056119	5.41501330940005	6.12625458259611	5.72053463434726	4.98948230612955
"Itpr3"	2.01539123736031	2.76666292053147	2.95915530900882	2.12629533293032	2.64310828068799	2.81135572432499	2.36129604519774	2.27848673255658	3.13256211007595	2.32295892497511	2.93469128724032	2.89361140563051	2.7395234413121	3.00899388451165	2.8620338713992	1.88193776007294	3.18816305850361	2.92063135642797
"Tln1"	2.45000975009499	2.62978167651687	3.46608608696445	2.03477393722994	2.38089685201487	3.00466882256644	2.50841844595802	2.54494351326758	2.8348219803323	2.53332674254446	2.52310236186588	3.00043109759688	3.00669781627917	2.86083369182787	2.89242419050602	2.31406812713245	2.52259880505279	2.71560231134287
"Rbbp6"	4.95545683233058	4.42252270137178	3.40898916669365	4.75852374313125	4.34506185959496	4.22966640153753	3.7791213438621	4.59314805033033	3.66167346557648	4.64805375478208	3.94645314863902	4.45517518914294	4.4859386006509	4.4294670418435	4.15635076780166	4.96710417933758	4.34475134400444	4.05946359582918
"Hnrnpa2b1"	9.81772156171929	9.51907121346254	9.76615964798343	9.85658904264333	9.67546388484327	9.4290954102898	9.29800529241407	9.50892714425639	9.62892210793864	9.69765153535619	9.52801629707853	9.03994165349242	9.80352468245481	9.6135231731948	9.56815920509282	9.58707665364798	8.40101827985827	9.79017555678639
"Zbtb20"	7.17652675175612	6.71832001329035	6.84587309609219	6.54821088918183	6.82784667899011	6.94299239678232	7.16917241951714	7.2947323180648	7.46857622449667	6.6105258684043	6.305331372997	7.08517782211246	6.64371301848042	6.49505173589273	6.80412363028081	6.61996777835352	6.25277356261734	6.32663746557643
"Nat10"	7.69519015360946	7.8492040667096	7.99076849747169	7.63262158026684	8.2830036047868	7.89917569357115	7.91962495018289	7.89629586883981	7.84359378444956	7.87987794175326	8.11893378481007	7.58793146960146	7.68790523101471	7.60669750738615	7.30277157858871	7.15641134444889	7.63148903400092	7.962138228278
"Fn1"	3.43255630854626	3.3032318290425	4.36460301770088	2.74715886610469	1.99941940823392	3.54089530866241	3.23356896572577	3.21528063048135	3.57556146445136	2.93198876627811	3.3777413342148	3.63047850263315	3.26080771986416	3.27960720630456	3.10470909679951	2.36164823162127	2.47317540324856	4.02974561165787
"Flnb"	2.84116387108719	2.05162563378652	3.24108483331692	2.23213382630535	2.06297765888896	3.09917568312054	2.36737151337136	2.5304813815311	2.71550404928135	2.28449096380714	2.24677124075568	3.58765512103673	3.59106238848554	2.6067331569793	2.79921593111786	1.83485743610209	1.85997398768277	2.49753681447246
"Rpn1"	5.9399714290088	6.5938997904241	6.45201313136215	6.3626532224201	6.36556032407628	6.5984265117482	6.49974810427225	6.23708614442659	6.22803875602825	6.0594437786451	6.71573083416183	6.28424096511557	6.40458138877982	6.7790697067429	6.50283808435026	5.591194486087	6.93733651229163	6.61504533719891
"Hspa8"	7.81673661528192	8.10761382080164	7.45914678226268	7.04079919166727	7.59389449568257	7.48383146052151	7.97639243801896	7.78565898736605	7.67068465893904	7.39727379479426	7.36565200030861	7.4546263006459	7.36351969245828	7.54120331893557	7.49672080611739	7.16355797303403	7.2902679009656	7.12554759921133
"Hnrnpa3"	8.96825986402451	8.46197666280796	8.84105092579001	8.69873800202702	9.17496342077611	8.67343161051576	8.55030282109085	8.50132859833226	8.66223150169626	8.86852698282322	8.57256021812492	8.38266449271939	8.73396652310658	8.60854089581586	8.86797050938112	9.06909266808169	7.57236762181732	8.63765431673474
"Dhx15"	7.24889700384373	7.22085829556379	6.90072526117273	7.46180003413351	7.63962393909259	7.19500083785294	7.24350110090202	7.17145254410281	7.15466669490437	7.46445967517751	7.23577534085691	6.81106659160979	7.47884585281597	7.10346000337986	7.1786806273638	7.50915993745163	6.91000124817167	7.3538729481906
"Ddx27"	6.96452909222052	7.34951458483652	7.35681553620502	6.69622596848628	7.08577709707033	6.84702541800438	7.17413358985638	7.43325241390256	7.09468865035354	7.12380623467558	7.20810638198328	6.64643296187806	6.84453389645875	6.8749350797145	6.53445382861459	6.93199528471343	7.26560956577277	7.10592639490367
"Vim"	5.37943731405232	5.63772511703199	6.75172284325419	5.9074283989242	5.62851091520208	5.8593787961359	5.65124603032267	5.8442015775503	5.81261433092191	5.50301632813514	5.85345726454485	5.97528515027096	5.90545890189745	5.7037813067221	5.87201820767642	5.04603765809068	5.7565119210484	6.07083188052393
"Ttn"	-5.66546038217774	5.50796443796679	5.30911887876387	5.45731605324826	5.64410922701414	4.77702070590806	4.99522251489693	4.30145059469739	5.71690619269204	5.10929630847247	4.74413242430706	5.13984837398884	5.64789548476819	5.25358767730331	4.9010541058718	-1.92391095784416	5.59829490512751	4.85736318733065
"Ep400"	4.91210402717484	4.19730905233627	3.74947798853669	4.61855859788062	4.35212082383594	3.9146549745791	4.46667132916164	4.28000542703019	4.06153466021088	3.72346208572954	3.32991736205409	3.97651482659925	4.15539601588535	3.73597287879786	3.94447786488182	4.47389626070877	4.15995907843857	3.67761643856183
"Wdr33"	5.87730511496754	5.41742124292173	4.8441330854457	5.8914849009798	5.67318190034131	5.54530200673525	5.26549509265208	5.5000532175226	5.55487090271001	5.82670775613082	5.38796161930679	5.41999703642341	5.47822384891757	5.31594081468445	5.27382811550169	5.74905975318046	4.81801865637781	5.35015311451717
"Atp1a1"	4.68655052154178	5.32891659743142	5.49699540372394	5.3936832990414	5.32444255539483	5.83459817606318	5.11197386419198	5.24871210920562	5.19586146779868	5.27624596511706	5.38787646101927	5.67224206540618	6.28781636814591	5.88064932314445	5.3552117667425	4.17830401892142	5.62119194859595	5.7831119180053
"Hspg2"	2.75219721819344	1.75740095208712	3.80282332912619	1.62837576776488	1.29706874547305	2.24023577714511	1.95317960113954	1.61344242924541	1.86187602380901	1.49109362161897	2.11853714750485	2.63897458644572	2.07001354087723	2.44146203642667	2.19661754626854	0.553855865387462	1.80050316310684	3.14577538161339
"Pds5a"	4.51153579463209	4.07774073277008	3.84192664196725	4.18332398945348	4.23915282788882	4.31965629342004	3.72503504953271	3.65363448988282	4.18816680786429	3.8073235000066	4.05524332571579	4.16310419548562	4.05513705117498	3.82397239922629	3.89636516732126	4.30240760711416	4.16935672270489	4.29277248674146
"Hnrnpul2"	7.04205163437119	6.72256168117709	6.74198617523749	6.47261767253039	6.56567879446747	6.65120964584394	6.50037120381986	6.29790046728026	6.90928978751305	6.6018262300392	6.31460291147715	6.2503824546621	6.93007256650627	6.26768484139802	7.18037981059896	7.67076713502395	5.5839933856239	6.44865816492026
"Nop58"	8.84604314625171	8.50570497566133	8.87770538918171	8.90491080522488	8.87205036631413	8.47463847377935	8.42221001855041	8.61822930014688	8.63120208289851	8.55784490666704	8.24465943920318	8.07648223240054	8.51132891335663	8.22367430449032	8.48988322139675	8.57460775112734	8.33184066369164	8.45962122342836
"Chd1"	3.53866271307283	2.71352240036187	2.97369649806386	2.55540304105599	2.42540279884155	2.55906007738504	2.69339553063146	2.94431947469102	2.8202604062498	2.8757218687046	1.97733461762031	2.87884619444129	2.75686536147138	2.5161547009093	2.86589083541394	3.93168602482934	2.55934956437615	2.49441277383507
"Ilf3"	5.05464288507092	5.19387041109961	4.87047249410367	4.6455935384881	5.38635154364925	4.37321630801782	4.66284803064294	4.90478042199895	4.97188109249465	4.79974935997583	4.82153005528598	4.63308749811707	5.13514251303502	5.33249333382104	4.93865924073092	5.24785106892358	4.22246391232798	5.21172088885055
"Top1"	6.82072667840231	6.91015495834651	6.67855888551397	6.52154244006125	6.6822396035783	6.13933530449498	6.21901129885418	6.35969245981164	6.20870722902934	6.60236995926972	6.23136747549706	6.03234053736981	6.51998942795666	6.44900100014476	6.48248111621683	6.84152646480855	6.780874184001	6.59153892949246
"Wdr3"	6.56166691950847	6.55899920462005	6.80824812186119	6.54000653365874	6.4576949989359	6.39675003749394	6.7246140389636	6.94680786035536	6.660456443099	6.71998363514001	6.71279944000645	6.37845840499955	6.51459902649536	6.26320690051824	6.26266083559664	6.48691686534198	6.13384390057475	6.58386944957886
"Atp2a2"	5.31555678344933	5.7527920373909	6.0931905754733	5.4321999757691	5.50772019685932	5.65370652395165	5.76495977538263	5.59799764128191	5.5918994797887	5.38536328626233	5.99677893394182	5.59381654229709	5.925439520053	5.81116810488225	5.52809576913982	4.84932676166603	5.83014161095711	5.82158977842943
"Ik"	6.79194719384045	6.89953936695758	5.75038532916902	6.80731697516571	6.75856531523937	6.15937697564322	6.51876618504669	6.78149434143576	6.16927236943141	7.08894446727868	6.68097479789563	5.84589984234236	7.07931495791335	6.88740140948964	6.00472095768394	6.78001991258664	6.40568498543385	6.67302063553605
"Supt5h"	6.25960710295308	5.44992461807029	4.82992897128916	5.95602727523505	5.88348384204883	5.40056521963746	5.58134236299922	5.51093189967424	5.4417164987304	5.55950332979837	4.98497429421275	5.29775032144423	5.66345105761587	5.33410112612061	5.42927649307622	6.39312495670503	5.47356472973144	5.01606682571091
